time,price,amount,bid_price,ask_price
9200381,141520,1,141540,141570
9200455,141530,1,141510,141530
9200455,141540,3,141510,141540
9200455,141550,1,141520,141550
9200612,141550,1,141550,141580
9200612,141540,1,141550,141580
9200612,141530,2,141550,141580
9200612,141520,1,141550,141580
9200612,141510,1,141550,141580
9200622,141560,1,141520,141560
9200622,141570,1,141520,141560
9200663,141570,2,141550,141570
9200778,141570,1,141550,141570
9200778,141580,1,141550,141580
9200855,141600,2,141570,141600
9200855,141610,3,141570,141600
9200855,141620,5,141570,141600
9200855,141630,2,141570,141600
9200855,141640,2,141570,141600
9200855,141650,13,141570,141600
9200855,141650,24,141650,141660
9200855,141650,1,141620,141650
9200856,141620,1,141620,141640
9200856,141600,1,141620,141640
9200858,141630,1,141630,141650
9200858,141620,1,141630,141650
9200858,141620,1,141620,141640
9200860,141620,3,141610,141620
9200861,141620,2,141620,141640
9200867,141610,1,141610,141640
9200869,141610,1,141610,141630
9200890,141620,1,141600,141620
9200986,141620,1,141600,141620
9200994,141620,1,141620,141630
9201022,141620,1,141610,141620
9201022,141630,4,141610,141620
9201022,141640,3,141610,141620
9201030,141630,1,141630,141650
9201147,141630,1,141630,141640
9201147,141640,3,141610,141640
9201150,141640,1,141630,141640
9201150,141650,1,141640,141650
9201238,141640,1,141620,141640
9201269,141620,1,141620,141640
9201454,141620,1,141610,141620
9201477,141620,1,141620,141640
9201819,141630,1,141630,141640
9201975,141630,1,141630,141640
9201979,141640,2,141630,141640
9202035,141650,4,141640,141650
9202035,141660,1,141640,141660
9202050,141670,1,141650,141670
9202114,141640,2,141640,141650
9202119,141620,1,141620,141650
9202119,141620,4,141610,141620
9202195,141610,1,141610,141640
9202236,141620,5,141610,141620
9202311,141610,1,141610,141640
9202466,141610,1,141610,141630
9202476,141600,1,141600,141620
9202476,141620,1,141590,141620
9202489,141600,2,141600,141620
9202562,141590,1,141590,141610
9202575,141590,1,141590,141610
9202661,141600,3,141570,141600
9202835,141620,4,141600,141620
9203300,141570,1,141570,141590
9203382,141560,1,141560,141570
9203660,141540,4,141520,141540
9203666,141570,2,141530,141570
9203666,141550,1,141550,141580
9204153,141550,1,141550,141570
9204158,141550,1,141550,141560
9204246,141520,1,141520,141540
9204373,141520,1,141520,141540
9204400,141520,6,141500,141520
9204401,141520,1,141510,141520
9204448,141520,1,141520,141550
9204501,141510,1,141510,141530
9204506,141520,1,141500,141520
9204506,141530,1,141500,141520
9204519,141530,1,141510,141530
9204579,141510,1,141510,141540
9204587,141500,4,141500,141530
9204614,141520,2,141490,141520
9204614,141530,1,141520,141530
9204614,141540,1,141520,141540
9204614,141550,1,141520,141550
9204619,141520,1,141520,141550
9204695,141530,1,141530,141560
9204767,141530,1,141530,141560
9204827,141530,3,141530,141560
9204830,141530,1,141530,141560
9204990,141530,4,141530,141540
9204995,141510,1,141510,141530
9205134,141500,1,141500,141520
9205143,141500,2,141500,141520
9205143,141500,8,141490,141500
9205153,141520,2,141500,141520
9205240,141520,2,141520,141530
9205241,141510,1,141510,141520
9205241,141500,2,141500,141510
9205551,141520,2,141510,141520
9205551,141530,2,141520,141530
9205555,141530,1,141530,141550
9205558,141520,1,141520,141550
9205697,141530,2,141510,141530
9205699,141530,18,141530,141540
9205700,141520,1,141520,141530
9205704,141510,1,141510,141530
9205878,141510,2,141510,141530
9205900,141520,1,141500,141520
9210010,141500,1,141500,141510
9210020,141500,1,141480,141500
9210027,141500,1,141500,141510
9210063,141500,1,141470,141500
9210065,141500,1,141470,141500
9210070,141500,1,141480,141500
9210079,141500,1,141480,141500
9210089,141500,1,141490,141500
9210214,141500,1,141490,141500
9210215,141500,1,141500,141510
9210224,141500,1,141500,141510
9210232,141490,1,141490,141510
9210298,141510,3,141480,141510
9210298,141510,1,141510,141520
9210298,141520,2,141510,141520
9210298,141510,16,141510,141530
9210298,141510,1,141500,141510
9210299,141500,1,141500,141520
9210366,141510,3,141500,141510
9210366,141520,1,141500,141520
9210425,141540,1,141520,141540
9210530,141520,1,141520,141530
9210588,141530,2,141510,141530
9210603,141520,1,141520,141550
9210603,141510,1,141520,141550
9210677,141510,1,141510,141530
9210739,141510,1,141510,141530
9210801,141510,1,141510,141530
9210810,141510,1,141510,141520
9210899,141520,7,141500,141520
9210899,141530,1,141520,141530
9210899,141530,1,141520,141530
9210904,141540,2,141530,141540
9210904,141550,2,141540,141550
9210904,141550,9,141550,141560
9210906,141530,1,141530,141540
9210917,141540,1,141510,141540
9210917,141550,1,141510,141540
9210961,141550,1,141520,141550
9210965,141540,1,141540,141550
9210978,141550,1,141530,141550
9211042,141530,1,141530,141560
9211045,141520,1,141520,141550
9211165,141510,2,141510,141540
9211165,141500,2,141500,141540
9211165,141490,1,141490,141510
9211199,141510,4,141480,141510
9211199,141510,2,141510,141520
9211204,141520,1,141510,141520
9211204,141530,3,141520,141530
9211204,141530,10,141530,141540
9211205,141500,1,141500,141520
9211327,141510,1,141490,141510
9211393,141490,1,141490,141510
9211393,141490,3,141480,141490
9211393,141490,3,141490,141520
9211632,141450,1,141450,141470
9211699,141450,5,141430,141450
9211699,141460,1,141450,141460
9211705,141470,1,141460,141470
9211705,141480,2,141470,141480
9211705,141480,12,141480,141490
9211705,141460,1,141460,141480
9211710,141460,1,141450,141460
9211951,141460,3,141460,141490
9212050,141450,1,141450,141470
9212080,141440,1,141440,141450
9212100,141450,5,141420,141450
9212100,141450,1,141450,141460
9212100,141450,14,141450,141460
9212115,141420,1,141420,141440
9212117,141420,2,141420,141450
9212117,141420,3,141410,141420
9212119,141450,1,141420,141450
9212121,141420,1,141420,141450
9212201,141420,1,141420,141450
9212266,141420,5,141410,141420
9212420,141410,1,141410,141430
9212420,141400,2,141410,141430
9212420,141390,2,141410,141430
9212500,141430,3,141400,141430
9212500,141440,2,141430,141440
9212501,141440,1,141430,141440
9212506,141440,1,141430,141440
9212506,141440,16,141440,141450
9212544,141410,1,141410,141430
9212588,141400,1,141400,141410
9212775,141390,1,141390,141410
9212775,141410,4,141380,141410
9212775,141400,1,141390,141400
9212790,141400,1,141400,141410
9212901,141380,2,141360,141380
9212906,141390,1,141380,141390
9212911,141390,15,141390,141400
9212911,141390,2,141390,141400
9212911,141390,1,141360,141390
9212964,141370,2,141370,141400
9213201,141380,6,141360,141380
9213202,141380,2,141380,141400
9213207,141390,12,141390,141400
9213214,141390,1,141370,141390
9213242,141370,1,141370,141400
9213511,141400,3,141390,141400
9213511,141410,7,141400,141410
9213511,141410,1,141410,141430
9213519,141400,1,141400,141430
9213520,141400,1,141400,141420
9213667,141410,3,141390,141410
9213676,141410,1,141410,141430
9213885,141430,3,141420,141430
9213886,141420,2,141420,141440
9213886,141410,1,141420,141440
9214164,141410,1,141410,141430
9214449,141420,1,141410,141420
9214449,141420,1,141410,141420
9214452,141430,1,141430,141440
9214453,141420,1,141420,141440
9214457,141420,1,141420,141440
9214924,141440,5,141430,141440
9214924,141450,3,141440,141450
9214927,141440,2,141440,141470
9214934,141440,1,141430,141440
9215018,141440,1,141440,141470
9215558,141430,2,141420,141430
9215558,141440,2,141430,141440
9215570,141430,1,141430,141460
9215966,141460,1,141440,141460
9220296,141460,1,141440,141460
9220302,141460,2,141440,141460
9220302,141470,2,141450,141470
9220308,141460,1,141460,141490
9220404,141480,1,141450,141480
9220404,141480,1,141450,141480
9220404,141480,1,141480,141490
9220467,141480,17,141480,141490
9220467,141480,1,141470,141480
9220467,141470,1,141470,141490
9220742,141460,1,141460,141470
9220987,141460,3,141450,141460
9220987,141470,1,141450,141470
9220987,141480,1,141470,141480
9220997,141470,1,141470,141490
9221034,141470,1,141470,141490
9221117,141490,3,141480,141490
9221117,141490,1,141490,141510
9221281,141490,1,141480,141490
9221286,141490,1,141490,141500
9221328,141500,2,141490,141500
9221338,141510,3,141500,141510
9221344,141510,1,141500,141510
9221344,141510,1,141500,141510
9221357,141500,1,141500,141520
9221459,141520,2,141500,141520
9221886,141530,2,141510,141530
9222074,141510,1,141500,141510
9222206,141510,2,141500,141510
9222235,141520,1,141510,141520
9222238,141520,1,141510,141520
9222609,141510,1,141500,141510
9222771,141500,2,141500,141520
9222780,141500,1,141500,141510
9222938,141510,2,141490,141510
9222938,141510,2,141490,141510
9222942,141520,1,141500,141520
9222953,141530,2,141500,141530
9222953,141510,1,141510,141540
9222953,141500,1,141510,141540
9223010,141510,2,141510,141530
9223011,141500,1,141500,141520
9223011,141510,1,141490,141510
9223119,141520,2,141510,141520
9223120,141530,1,141530,141540
9223120,141540,3,141520,141540
9223132,141530,1,141530,141550
9223252,141510,1,141510,141540
9223308,141540,1,141520,141540
9223564,141560,3,141540,141560
9223575,141570,2,141560,141570
9223576,141570,2,141570,141580
9223594,141570,1,141570,141580
9223596,141570,1,141570,141580
9223604,141570,1,141570,141580
9223604,141570,1,141560,141570
9223657,141580,1,141570,141580
9223687,141570,1,141570,141590
9223688,141580,2,141560,141580
9223698,141570,2,141560,141570
9223698,141560,3,141560,141590
9223713,141580,1,141550,141580
9223812,141590,3,141580,141590
9223813,141600,1,141580,141600
9223823,141620,2,141580,141620
9223823,141630,3,141580,141620
9223951,141600,1,141600,141620
9224091,141590,1,141590,141610
9224188,141600,1,141590,141600
9224193,141600,1,141590,141600
9224293,141620,3,141590,141620
9224367,141620,1,141600,141620
9224491,141630,5,141600,141630
9224621,141640,1,141640,141650
9224621,141640,1,141620,141640
9224621,141620,1,141620,141650
9224621,141600,1,141600,141640
9224621,141590,1,141600,141640
9224621,141600,1,141600,141620
9224621,141590,1,141600,141620
9224621,141590,2,141590,141620
9224661,141600,1,141600,141620
9224661,141620,1,141600,141620
9224671,141630,1,141610,141630
9224817,141620,2,141620,141650
9224822,141650,2,141620,141650
9224822,141660,1,141620,141650
9224822,141670,3,141620,141650
9224837,141670,1,141640,141670
9224861,141670,1,141660,141670
9224861,141680,17,141670,141680
9224864,141690,11,141670,141690
9224886,141680,2,141680,141700
9224984,141700,16,141680,141700
9224985,141700,3,141700,141710
9224985,141700,10,141690,141700
9225008,141710,10,141690,141710
9225008,141720,1,141700,141720
9225009,141710,1,141710,141730
9225017,141720,1,141710,141720
9225024,141730,10,141720,141730
9225027,141720,1,141720,141750
9225028,141740,1,141720,141740
9225157,141720,4,141720,141740
9225158,141710,1,141710,141720
9225158,141700,1,141700,141720
9225158,141690,1,141700,141720
9225222,141700,2,141690,141700
9225232,141700,1,141690,141700
9225305,141710,1,141700,141710
9225376,141730,2,141700,141730
9225376,141730,6,141730,141740
9225376,141710,1,141710,141720
9225377,141720,1,141700,141720
9225377,141730,1,141700,141720
9225380,141700,1,141700,141730
9225382,141700,4,141690,141700
9225440,141720,2,141690,141720
9225441,141720,6,141720,141730
9225441,141690,3,141690,141720
9225442,141680,2,141680,141700
9225442,141670,1,141680,141700
9225810,141680,1,141680,141710
9230006,141680,1,141680,141700
9230178,141660,3,141660,141680
9230184,141670,2,141650,141670
9230184,141680,1,141650,141670
9230657,141660,5,141640,141660
9230690,141650,1,141650,141680
9231132,141670,2,141650,141670
9231132,141690,3,141670,141690
9231132,141690,2,141690,141700
9231132,141700,2,141690,141700
9231132,141700,2,141700,141710
9231132,141700,1,141700,141710
9231132,141690,2,141700,141710
9231137,141700,1,141700,141710
9231906,141690,2,141690,141710
9232088,141700,2,141690,141700
9232222,141710,3,141690,141710
9232222,141710,21,141710,141720
9232222,141710,1,141680,141710
9232222,141700,1,141690,141700
9232226,141710,1,141710,141720
9232488,141720,2,141720,141750
9232488,141710,2,141710,141740
9232488,141710,1,141710,141740
9232488,141700,1,141710,141740
9232494,141700,1,141700,141730
9232850,141700,1,141700,141710
9232956,141710,1,141690,141710
9233174,141700,5,141680,141700
9233179,141690,1,141690,141720
9233580,141700,2,141690,141700
9234122,141720,3,141710,141720
9234143,141730,1,141720,141730
9234194,141720,1,141720,141740
9234425,141720,2,141710,141720
9234433,141710,1,141710,141730
9234577,141720,2,141720,141750
9234578,141710,2,141710,141740
9234582,141700,1,141700,141740
9234903,141730,3,141710,141730
9234937,141730,2,141730,141750
9234941,141730,1,141730,141750
9234952,141730,1,141720,141730
9234953,141730,1,141730,141750
9235326,141730,3,141720,141730
9235326,141730,1,141720,141730
9235326,141730,1,141730,141750
9235326,141730,1,141710,141730
9235401,141710,2,141710,141740
9235401,141710,4,141700,141710
9235550,141710,1,141710,141740
9235696,141730,1,141730,141740
9235953,141740,3,141730,141740
9235953,141750,15,141730,141750
9235953,141760,2,141730,141760
9235965,141750,1,141750,141770
9240054,141770,10,141750,141770
9240057,141760,1,141760,141780
9240063,141760,1,141750,141760
9240069,141760,1,141750,141760
9240069,141770,1,141760,141770
9240073,141760,1,141760,141780
9240078,141760,1,141750,141760
9240080,141760,1,141750,141760
9240135,141780,3,141770,141780
9240135,141780,5,141780,141790
9240136,141780,1,141770,141780
9240136,141770,1,141770,141780
9240136,141750,2,141750,141780
9240136,141750,1,141740,141750
9240136,141760,1,141760,141780
9240147,141760,1,141760,141780
9240152,141780,1,141750,141780
9240158,141780,2,141750,141780
9240158,141790,4,141750,141780
9240242,141790,1,141760,141790
9240321,141780,2,141760,141780
9240321,141790,4,141760,141780
9240322,141760,2,141760,141790
9240322,141750,1,141750,141780
9240322,141750,1,141740,141750
9240323,141750,1,141750,141780
9240576,141770,2,141760,141770
9240576,141780,1,141770,141780
9240580,141780,10,141780,141790
9240582,141790,1,141780,141790
9240582,141790,7,141790,141800
9240598,141770,1,141770,141790
9240605,141770,2,141760,141770
9240606,141770,2,141760,141770
9240611,141790,1,141760,141790
9240697,141800,6,141760,141800
9240697,141800,3,141760,141800
9240700,141810,10,141790,141810
9240700,141820,1,141800,141820
9240794,141820,1,141820,141830
9240794,141810,1,141810,141830
9240812,141790,1,141780,141790
9240900,141790,3,141780,141790
9241076,141800,1,141780,141800
9241078,141800,2,141780,141800
9241186,141810,1,141800,141810
9241186,141820,1,141810,141820
9241202,141810,2,141810,141830
9241273,141800,7,141800,141820
9241494,141800,2,141780,141800
9241521,141800,2,141780,141800
9241527,141780,1,141780,141800
9241527,141770,5,141770,141800
9241527,141760,3,141760,141790
9241532,141780,1,141750,141780
9241717,141790,1,141780,141790
9241717,141780,1,141780,141790
9241717,141790,1,141760,141790
9242016,141770,2,141770,141800
9242016,141760,1,141770,141800
9242016,141750,1,141770,141800
9242016,141790,2,141760,141790
9242118,141760,2,141740,141760
9242118,141760,18,141760,141780
9242171,141730,2,141730,141750
9242375,141700,1,141700,141730
9242378,141720,1,141700,141720
9242417,141710,1,141710,141720
9242418,141710,7,141700,141710
9242418,141720,2,141710,141720
9242424,141730,1,141720,141730
9242424,141740,1,141730,141740
9242424,141740,12,141740,141750
9242424,141710,2,141710,141740
9242424,141710,1,141700,141710
9242425,141710,1,141710,141730
9242425,141700,1,141710,141730
9242425,141720,1,141700,141720
9242426,141730,2,141700,141730
9242426,141730,1,141730,141740
9242427,141710,2,141710,141730
9242432,141720,1,141700,141720
9242433,141720,1,141720,141730
9242433,141720,1,141700,141720
9242433,141720,1,141720,141730
9242723,141730,4,141720,141730
9242773,141730,1,141730,141750
9242799,141720,2,141720,141750
9242799,141710,1,141710,141740
9242880,141710,1,141710,141740
9243007,141720,1,141720,141740
9243007,141710,1,141710,141740
9243019,141720,1,141710,141720
9243140,141720,3,141720,141730
9243141,141700,1,141700,141720
9243223,141700,3,141700,141720
9243296,141680,1,141680,141700
9243297,141680,1,141680,141690
9243297,141670,1,141650,141670
9243308,141670,1,141670,141690
9243319,141680,1,141670,141680
9243319,141690,1,141680,141690
9243324,141700,2,141700,141710
9243325,141700,17,141700,141710
